what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534817447
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534818071
activated,perspective,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.JavaPerspective,1335534823437
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335534823453
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1335534826666
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534828819
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534857429
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534872936
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534879535
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534879550
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534879675
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534885073
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534885104
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534885119
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335534901905
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534913231
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534919720
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534928814
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534934455
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534934486
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534934502
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335534952694
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534971180
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534971538
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335534973739
