what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342714374
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335342729715
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1335342732373
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1335342734067
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1335342734650
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342735656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342738806
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1335342739028
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342739395
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342740758
executed,command,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar,1335342740785
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1335342743568
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342744668
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342748868
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342756985
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342786067
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342805480
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342832253
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335342833905
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1335342839043
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335342842135
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335342842307
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342863036
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342863047
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335342863186
