what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451877662
opened,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335451877786
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335451877864
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.edit.text.openLocalFile,1335451877864
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451879565
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451900020
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335451901424
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451952404
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451976397
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1335451981140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451984946
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451988128
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451988799
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335451999329
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1335452001279
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1335452008237
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1335452014212
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1335452015740
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1335452016598
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335452022090
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335452035974
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335452036364
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1335452037643
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1335452038111
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1335452038797
