what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334979879093
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334979880856
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1334979884319
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1334979885146
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334979887112
executed,command,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.junitShortcut.run,1334979891417
activated,view,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit.ResultView,1334979891979
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334979893976
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1334979940308
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334979941510
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334979944146
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334979944692
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334979991489
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334979993892
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334980049303
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1334980049319
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1334980049319
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334980068772
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334980069864
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1334980069879
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334980072251
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334980073764
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1334980073764
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334980076338
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334980076400
