what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335359158686
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335359160855
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335359169825
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335359171104
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335359348328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335359349498
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335360224744
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335360961411
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335360972939
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1335360973657
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335361048755
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335361051953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335361053654
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1335361056368
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335361171184
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335361379435
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1335361382181
started,bundle,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui,1335361383133
started,bundle,org.eclipse.wst.sse.ui,1.1.4.v200901202345,org.eclipse.wst.sse.ui,1335361383211
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,org.eclipse.wst.common.uriresolver,1335361383569
started,bundle,org.eclipse.wst.dtd.ui,1.0.301.v200808072012,org.eclipse.wst.dtd.ui,1335361383897
opened,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335361384006
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335361384225
started,bundle,org.eclipse.jem.workbench,2.0.102.v200810230530,org.eclipse.jem.workbench,1335361384911
started,bundle,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.ui,1335361384942
