what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335458497013
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335458509820
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335458510569
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335459158645
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335459158676
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335459165509
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335459174027
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335460152160
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335460158744
opened,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335460166871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335460166934
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335460166949
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1335460171536
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1335460172659
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335460176933
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335460190880
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335460190942
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1335460197229
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1335460199179
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335460200614
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335460201628
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335460203952
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1335460207977
activated,editor,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1335460210005
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335460211737
