what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334937794926
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937799450
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937817780
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937817936
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937818810
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937819637
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937863426
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334937867482
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334937869089
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334937869323
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334937869510
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334937869666
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334937880804
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334937893394
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334937903783
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937910273
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334937910320
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1334937913658
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334937914719
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334937919742
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334937921193
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334937921271
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1334937929164
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1334937936262
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334937944718
