what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932636979
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1334932637447
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1334932637993
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932638461
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334932647571
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932647883
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932647961
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932656900
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932667227
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932667227
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932667259
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932672344
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334932672360
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932677555
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932677617
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1334932682016
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932684621
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932685745
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932745049
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1334932745080
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932811083
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932853940
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1334932853956
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1334932869524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932872800
