what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295307872
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1335295308326
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295308895
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335295314718
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1335295322885
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295329287
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295335433
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295339647
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295382110
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295388138
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295396498
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295396579
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1335295396732
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1335295400117
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textEnd,1335295404464
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1335295456965
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1335295459586
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1335295460365
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1335295460722
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1335295462863
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1335295466252
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1335295469472
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1335295472589
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1335295474925
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1335295486486
