what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932433910
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1334932454631
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932455364
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932460075
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932480589
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932482898
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932494613
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932497718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932513115
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932517670
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932522335
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1334932528684
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1334932529542
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1334932532365
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1334932536453
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932546281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932548246
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932602643
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932606419
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1334932609305
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1334932612315
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932614827
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1334932634171
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1334932634982
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1334932635419
